0.9372410624959685,-0.1353749839305121,0.3213297441838238
0.9596464650525015,-0.12313057831928216,0.2528191503723499
0.97411426534963,-0.11737707648849907,0.1931942544626096
0.9871170979683208,-0.09802950320952317,0.12645177499384758
0.9922973085613355,-0.10838100090947947,0.059996750443579
0.9949819057422176,-0.09941367981807492,-0.011310504436754522
0.9890966537502017,-0.12758562398762757,-0.0735507858002974
0.8620520130349717,-0.12393447791639993,0.49143318162893945
0.8983712345695887,-0.08849629401652828,0.4302296257154465
0.9286585391603908,-0.06679058111959107,0.36487304082131905
0.9543529277664285,-0.050068334434952406,0.29445483720013094
0.9740668293211608,-0.058722974722651596,0.2185072636228446
0.9889452800903039,-0.03246396543055456,0.14468353028466618
0.9962155061538575,-0.04465221796391479,0.07457107166667504
0.9995144606955315,-0.031157616524868356,0.000213993014461313
0.9979008567709883,-0.02370226412780849,-0.060266763070063366
0.9897897673555852,-0.07063441391501184,-0.12380224557357175
0.9851541108600558,-0.008435349305857747,-0.1714649315096851
0.9733981119181382,-0.06653357479914021,-0.21924734693640188
0.9560265866619829,-0.0718819238867429,-0.2843345821629483
0.9696341852427967,-0.11336322696938682,-0.2166986976878838
0.9501880667579367,-0.1627633423476887,-0.26580205450414385
0.9374940788177673,-0.02362349915961334,-0.34719847705466916
0.9133417194357696,-0.0503486459370394,-0.40406919876478886
0.90855607903354,-0.13660692485216844,-0.39479665567686084
0.9094184124248745,0.028835672430393824,-0.41488149529487056
0.9079106949700712,-0.14710127292618963,0.39250399419936743
0.9298783127248618,0.30235057804602494,-0.2095482080076054
0.8803361026481994,-0.19401962860458985,-0.43285647747297956
0.8888928941706604,-0.09512858321991206,-0.4481294180786163
0.8830382786894951,-0.012187513037054933,-0.4691426892695495
0.8534262021267184,-0.13960403126918247,-0.5021697242735356
0.8173935014585707,-0.17692237383982473,-0.5482393066975213
0.8182814984147732,-0.09311198276599698,-0.5672261877042157
0.8109016353197881,-0.01380217458822516,-0.5850196901065207
0.759928467514968,-0.05097402051600407,-0.6480049177998466
0.7082814576389638,-0.03325713548724524,-0.7051463250304917
0.6558414431299071,-0.11636065463014225,-0.745876799161447
0.7206618198256138,-0.13237401165670515,-0.6805318967422064
0.591212941400449,-0.10875198318814823,-0.7991497131784969
0.6310124067038148,-0.018710266491723762,-0.7755470769164615
0.5491115397192861,-0.009959381657377786,-0.8356897316971877
0.43532581244838015,-0.013175181190332355,-0.900176566911603
0.7739540380058207,-0.15112958238379515,-0.6149430838565341
0.8495466499433668,-0.057894405328563756,-0.524326927976863
